entry_date,exit_date,ret_A,ret_B,equity_A,equity_B,n_A,n_B
2016-11-18,2016-11-25,0.057794310260412464,0.02852105702147134,10.831577991053269,6.309952335029769,5,3
2016-11-25,2016-12-02,0.0067282156196345035,0.0,10.904455183277962,6.309952335029769,5,0
2016-12-02,2016-12-09,0.12698973608020525,-0.02237354085603105,12.289209069100856,6.168776358662372,5,1
2016-12-09,2016-12-16,0.05747901302985037,0.0,12.99558067731026,6.168776358662372,5,0
2016-12-16,2016-12-23,0.019592747822642843,0.05982584282698529,13.250199812329608,6.53782860353053,5,5
2016-12-23,2016-12-30,0.04814237552728602,0.04935361481497791,13.888095907506356,6.860494078155521,5,4
2016-12-30,2017-01-06,0.089730944172184,0.031917716819897246,15.134287866040747,7.079465385386671,5,4
2017-01-06,2017-01-13,0.0941531594999769,0.08451720251891666,16.559228885410647,7.677801995089057,5,5
2017-01-13,2017-01-20,0.046982565255126896,0.010263320778309359,17.337223937094038,7.7566017398369995,5,5
2017-01-20,2017-01-27,-0.0051244476181332875,-0.0032752146931197103,17.248380241184552,7.731197203850007,5,5
2017-01-27,2017-02-03,0.18549766290834416,0.4301675977653632,20.44791446487875,11.056907732880457,5,1
2017-02-03,2017-02-10,0.045768176808020436,0.010489240434918789,21.3837782294626,11.172886296557355,5,5
2017-02-10,2017-02-17,0.0586482021889871,0.044605567365292,22.637898378628584,11.671259228923192,5,5
2017-02-17,2017-02-24,0.06253698443038083,0.0,24.053604277069425,11.671259228923192,5,0
2017-02-24,2017-03-03,0.04956412468292774,0.10139276475910142,25.245800118531896,12.854640470363895,5,2
2017-03-03,2017-03-10,0.053880163591943545,0.2516853491235587,26.606047958927903,16.08996514500526,5,5
2017-03-10,2017-03-17,0.09457585780586367,0.09416424773265442,29.12233776746746,17.60506460892931,5,4
2017-03-17,2017-03-24,0.05543875994105556,0.0668348006736793,30.736844059880422,18.78169559291435,5,4
2017-03-24,2017-03-31,0.04959391762421743,0.07680175240794414,32.26120457221455,20.22416272764273,5,3
2017-03-31,2017-04-07,0.07504223718137679,0.06592595361155014,34.6821575374796,21.557459941457747,5,3
2017-04-07,2017-04-14,-0.009733963498008435,-0.02166473477948888,34.34456268197759,21.090423289306607,5,2
2017-04-14,2017-04-21,0.08305300675048573,0.07965511786109791,37.19698187824636,22.77038344215677,5,2
2017-04-21,2017-04-28,0.08097469559010069,0.02579084703882681,40.208996162707855,23.357650918528872,5,4
2017-04-28,2017-05-08,0.11192993805377838,0.07705882732350193,44.70958661240436,25.157564107342427,5,5
2017-05-05,2017-05-12,0.028272996005131203,0.006338026788225437,45.97366057608793,25.31701342258126,5,5
2017-05-12,2017-05-22,0.06953496536061916,0.0656861498163019,49.17043747174707,26.97999055915826,5,5
2017-05-22,2017-05-29,0.08917113330200496,0.062106375637826304,53.55502110605813,28.655619987530354,5,5
2017-05-29,2017-06-05,0.020948830233424663,0.028035333447591765,54.676936151356415,29.458989849028242,5,4
2017-06-05,2017-06-12,0.039649499541457425,0.016181548241492316,56.84484930621792,29.935681914415923,5,5
2017-06-12,2017-06-19,0.026330837993507394,0.04084113187356775,58.341621824065285,31.15828904720776,5,3
2017-06-19,2017-06-28,0.10678143430333828,0.021897810218977964,64.57142388202192,31.840587347511576,5,1
2017-06-28,2017-07-05,0.024215738182474245,0.14183369058827125,66.13506857681851,36.35665536150736,5,5
2017-07-05,2017-07-12,0.07436030073013664,0.10384276112112828,71.05289216499894,40.13203083937555,5,4
2017-07-12,2017-07-19,0.04258595494918103,0.07185754008684472,74.0787474297466,43.01581985418247,5,5
2017-07-19,2017-07-26,0.1966639206337042,0.05968249092026379,88.6473643349145,45.58311113205742,5,5
2017-07-26,2017-08-02,0.11424527991242242,0.04468501946492054,98.77490728685531,47.61999334026505,5,5
2017-08-02,2017-08-09,0.12938266026002626,0.11825191821055632,111.55466755856611,53.25114889792531,5,5
2017-08-09,2017-08-16,0.04352340828376004,0.06275012077799616,116.40990690067672,56.59266492283718,5,4
2017-08-16,2017-08-23,0.04283960140930994,0.0473083550124461,121.39686091239659,59.26997080610716,5,5
2017-08-23,2017-08-31,0.059943676307767736,0.05001477704055046,128.6738350477084,62.234345181174554,5,4
2017-08-31,2017-09-11,0.09344592278490263,0.05234239444765761,140.69788030201386,65.49183982483926,5,3
2017-09-07,2017-09-14,0.07902246958340786,0.12226277372262762,151.8161742686297,73.49905381802216,4,1
2017-09-14,2017-09-21,0.002577319587628857,0.0,152.20745306829113,73.49905381802216,1,0
2017-09-21,2017-09-28,0.03522991944878062,0.0,157.56970937939107,73.49905381802216,5,0
2017-09-28,2017-10-05,0.1821124048913096,0.1923076923076923,186.26510809249672,87.63348724456489,5,1
2017-10-05,2017-10-12,0.10578069493442015,0.0,205.96836066855593,87.63348724456489,3,0
2017-10-12,2017-10-19,0.07581424234942205,0.06529080147877431,221.58369588059503,93.35514786314248,5,4
2017-10-19,2017-10-26,0.10091485243093859,0.07344257589859512,243.94478185148728,100.21139039560587,5,5
2017-10-26,2017-11-02,0.03104489449258927,0.11682612766346892,251.51802186608438,111.91869908329666,5,5
2017-11-02,2017-11-09,0.034063717659922464,0.016734358544038846,260.0856607493129,113.79158672153895,5,4
2017-11-09,2017-11-16,0.03964682817148583,0.006745362563237878,270.3972322509083,114.55915223062185,3,1
2017-11-16,2017-11-23,0.039791538053170525,0.0,281.15675400749234,114.55915223062185,5,0
2017-11-23,2017-11-30,0.030911980404263108,0.0,289.8478660778981,114.55915223062185,5,0
2017-11-30,2017-12-07,0.07216662437021033,0.0,310.7652081536488,114.55915223062185,5,0
2017-12-07,2017-12-14,0.075722742385405,0.0660508196281333,334.29720195301434,122.12587813135852,5,4
2017-12-14,2017-12-21,0.0677157046894021,0.10025311532120842,356.9343725589581,134.36937787536547,5,5
2017-12-21,2017-12-28,0.053786449147805684,0.07605036573101331,376.1326050377044,144.58821820583577,5,4
2017-12-28,2018-01-05,0.07107107744689425,0.08500807081460333,402.86475454064123,156.87938369803476,5,3
2018-01-04,2018-01-11,0.04054701956668043,0.048291476537743974,419.1997196257265,164.45532077514414,5,5
2018-01-11,2018-01-18,0.06628224968250271,0.05750732634149123,446.985220108794,173.91270657555498,5,5
2018-01-18,2018-01-25,0.01900853313257842,0.031150071750199036,455.4817534750049,179.33009986365485,5,5
2018-01-25,2018-02-01,0.08002154348589814,0.0,491.93010641773816,179.33009986365485,5,0
2018-02-01,2018-02-08,0.02932553554390387,-0.02487135506003435,506.356220238608,174.86991727699447,5,1
2018-02-08,2018-02-15,0.14085581302011768,0.5,577.6794373181109,262.3048759154917,5,1
2018-02-15,2018-02-22,0.013011993235962027,0.0,585.1961982490485,262.3048759154917,5,0
2018-02-22,2018-03-01,0.044856871410531386,0.19808726283720884,611.4462688638379,314.26413081444514,5,5
2018-03-01,2018-03-08,0.08462335421100493,0.021487962656611053,663.1889030548997,321.0170267216983,5,3
2018-03-08,2018-03-15,0.06256275854671829,0.1205479452054794,704.6798302675863,359.7149696689715,5,1
2018-03-15,2018-03-22,0.09438932267724617,0.09148861222196529,771.1940821508606,392.6247930394521,5,3
2018-03-22,2018-03-29,0.09342942131310969,0.09342942131310969,843.2462989663103,429.30750024630754,5,5
2018-03-29,2018-04-05,0.05608261377256498,0.0,890.5377554663827,429.30750024630754,5,0
2018-04-05,2018-04-12,0.021370068441488012,0.02531341691117639,909.5686082504283,440.1747399831373,5,2
2018-04-12,2018-04-19,0.1031722889629251,0.0,1003.4108835324472,440.1747399831373,5,0
2018-04-19,2018-04-27,0.2011077210631924,0.08839779005524862,1205.204559609662,479.08521423579026,3,1
2018-04-26,2018-05-04,0.08546211251435121,0.0,1308.2038872858323,479.08521423579026,2,0
2018-05-03,2018-05-10,-0.009157509157509125,0.0,1296.2239982081232,479.08521423579026,2,0
2018-05-10,2018-05-17,0.09995184452144001,0.1266375545851528,1425.7839777419808,539.7553942045148,5,1
2018-05-17,2018-05-24,0.027623633157863446,0.17256637168141586,1465.1693113054846,632.8990241778603,5,1
2018-05-24,2018-05-31,0.06357900816293666,0.06289308176100628,1558.3233229090602,672.7039942519395,5,1
2018-05-31,2018-06-07,0.12976530356246013,0.22388059701492513,1760.539621954816,823.3093660993885,5,1
2018-06-07,2018-06-14,0.03320162802098381,0.0,1818.9924035991633,823.3093660993885,5,0
2018-06-14,2018-06-22,0.07561545273555925,0.0,1956.536337719857,823.3093660993885,5,0
2018-06-21,2018-06-28,0.11238308364600473,0.08372530573847592,2176.4179246182753,892.2411944934106,5,1
2018-06-28,2018-07-05,0.10126807299148619,0.09976438492063489,2396.8195738684976,981.2550884628982,5,2
2018-07-05,2018-07-12,0.010909937938668124,0.01720093823299451,2422.968726669588,998.1335966303601,2,1
2018-07-12,2018-07-19,0.05350172092155381,0.0,2552.6017232855165,998.1335966303601,5,0
2018-07-19,2018-07-26,0.05294825872593718,0.014717273431448463,2687.757539754311,1012.8234016930842,5,1
2018-07-26,2018-08-02,0.0007890425565935776,0.007849778728839473,2689.878294834982,1020.7738412877653,5,5
2018-08-02,2018-08-09,0.06079924322112258,0.09354838709677415,2853.420859517873,1116.2655877308143,5,1
2018-08-09,2018-08-16,-0.014322143014837807,-0.017578125,2812.5537578863364,1096.6437316964837,3,1
2018-08-16,2018-08-29,0.07361220870446647,0.0,3019.5920521043968,1096.6437316964837,5,0
2018-08-27,2018-09-04,0.09715357861109034,0.0,3312.9562259119452,1096.6437316964837,5,0
2018-09-03,2018-09-10,0.05231630598461858,0.05502759585633606,3486.277857540402,1156.9893997626618,5,3
2018-09-10,2018-09-17,0.14466898156539293,0.136150234741784,3990.634124644752,1314.513778134104,5,1
2018-09-17,2018-09-24,0.0960260371590124,0.0,4373.838905385912,1314.513778134104,5,0
2018-09-24,2018-10-01,0.03481627368262767,0.017272373690122467,4526.119677759552,1337.2185513308511,5,3
2018-10-01,2018-10-08,0.22305482577262006,0.01679841897233203,5535.692513908237,1359.6817088136816,5,1
2018-10-08,2018-10-15,0.12627807127005303,0.16867772750125698,6234.729087708641,1589.0297295813991,5,2
2018-10-15,2018-10-22,0.12677205776396389,0.06194690265486735,7025.118523758307,1687.4651995554682,5,1
2018-10-22,2018-10-30,0.00808506880787858,0.02216066481994461,7081.917090406396,1724.8605502381379,5,1
2018-10-30,2018-11-06,0.1161305834058483,0.0,7904.344253747138,1724.8605502381379,5,0
2018-11-06,2018-11-13,0.04312862318840573,0.026804123711340333,8245.24773861844,1771.0939258115316,5,1
2018-11-13,2018-11-20,0.13230247237332823,0.048412765735887445,9336.114399768252,1856.8374811380986,5,5
2018-11-20,2018-11-27,0.15015227250717084,0.0,10737.953193280377,1856.8374811380986,5,0
2018-11-27,2018-12-04,0.029832812595511893,0.1683415231447591,11058.296538554889,2169.420330945164,5,4
2018-12-04,2018-12-11,0.06737265446287992,0.007766990291262044,11803.323330195008,2186.270197593282,5,1
2018-12-11,2018-12-18,0.025422995376347558,0.0,12103.399164644092,2186.270197593282,5,0
2018-12-18,2018-12-25,0.10929838782238303,0.0,13426.281180510468,2186.270197593282,5,0
2018-12-25,2019-01-02,0.09318807304342505,0.0,14677.450451861443,2186.270197593282,5,0
2019-01-02,2019-01-09,0.04871677368907845,-0.008498583569405027,15392.488483857438,2167.6899976137356,5,1
2019-01-09,2019-01-16,0.09379306492914821,0.061185212084332696,16836.197155645044,2300.320569850819,5,4
2019-01-16,2019-01-23,0.10410057516431186,0.05490036510243042,18588.854963127444,2426.60900898826,5,5
2019-01-23,2019-01-30,0.12468962114606179,0.11706514209363802,20906.692246018894,2710.6803374311726,5,5
2019-01-30,2019-02-06,0.044680012568291835,0.044680012568291835,21840.80351833243,2831.793568976219,5,5
2019-02-06,2019-02-13,0.13283614602954935,0.0,24742.05168389633,2831.793568976219,5,0
2019-02-13,2019-02-20,0.041510467787570615,0.08109756976000382,25769.105823319118,3061.445145482198,5,4
2019-02-20,2019-02-27,0.10558050855424643,0.05749576762006603,28489.821121133344,3237.4652841484217,5,3
2019-02-27,2019-03-06,0.06970157208247998,0.18297872340425525,30475.606441624983,3829.8525489074946,5,1
2019-03-06,2019-03-13,0.03697314786205959,0.0549025876224191,31602.38554477712,4040.1213640548335,5,3
2019-03-13,2019-03-20,0.1280072219169323,0.0,35647.71912431186,4040.1213640548335,5,0
2019-03-20,2019-03-27,0.11228390256665688,0.0,39650.384145189644,4040.1213640548335,3,0
2019-03-27,2019-04-03,0.07563531996921599,0.0,42649.35363691339,4040.1213640548335,5,0
2019-04-03,2019-04-10,0.04829293804349535,0.07006369426751591,44709.01622969597,4323.187192109631,5,1
2019-04-10,2019-04-17,0.03759056210567215,0.024390243902439046,46389.653280961866,4428.630782161085,5,1
2019-04-17,2019-04-25,0.06845625887672017,0.02678571428571419,49565.31539516468,4547.254820968971,5,1
2019-04-24,2019-05-02,0.08277980943390059,0.11957197816121079,53668.32275810759,5090.979075115333,5,2
2019-05-02,2019-05-09,0.031500527487951714,0.125,55358.90323438162,5727.35145950475,5,1
2019-05-09,2019-05-16,0.07871477058536784,0.0,59716.46660233355,5727.35145950475,3,0
2019-05-16,2019-05-23,0.006371990729072093,0.0,60096.97937389656,5727.35145950475,3,0
2019-05-23,2019-05-30,0.1317099586292453,0.04626865671641789,68012.35004097508,5992.34831807885,5,1
2019-05-30,2019-06-11,0.15125822635931865,0.06148867313915862,78299.77747870212,6360.809865145187,5,1
2019-06-07,2019-06-14,0.049434126073208254,0.11836845111064348,82170.45855008844,7113.729076691725,5,2
2019-06-14,2019-06-21,0.05518139160976436,0.07814421157572841,86704.73880209478,7669.625826753135,5,3
2019-06-21,2019-06-28,0.0231466358296605,0.026626269061198138,88711.66181585271,7873.839347614977,5,2
2019-06-28,2019-07-05,0.0634347719806174,0.07303564499140751,94339.06585516297,8448.910282926761,5,3
2019-07-05,2019-07-12,0.01780437883563333,0.0,96018.71432264805,8448.910282926761,5,0
2019-07-12,2019-07-22,0.05375570510016305,0.0,101180.26801387314,8448.910282926761,5,0
2019-07-19,2019-07-26,0.04079629418965256,0.02272662991162542,105308.04799395498,8640.925540083363,5,5
2019-07-26,2019-08-02,0.060231931005091346,0.047017997573639427,111650.95507500773,9047.204556161001,5,5
2019-08-02,2019-08-09,0.06029465742317257,0.08862587288436502,118382.91116222535,9849.020957114173,5,4
2019-08-09,2019-08-21,0.016363122171952328,0.05448716675175802,120320.02520064422,10385.666204346013,5,4
2019-08-16,2019-08-23,0.013157572495043656,0.025097401350400263,121903.14465482718,10646.319437367772,5,5
2019-08-23,2019-09-02,0.04648946314867377,0.044795783926218746,127570.35640596523,11123.229662493603,5,2
2019-09-02,2019-09-09,0.04461245353484859,0.04677944683043942,133261.58300355045,11643.56819307299,5,5
2019-09-09,2019-09-16,0.08680353022033674,0.0712212169814162,144829.15885100904,12472.837289789757,5,4
2019-09-16,2019-09-23,0.08197679744202055,0.11187146423882144,156701.7894698364,13868.19186061111,5,3
2019-09-23,2019-09-30,0.0978136054750578,0.11727298027989808,172029.35648227454,15494.556051198399,5,2
2019-09-30,2019-10-07,0.11505317174318508,0.14244602307857912,191821.87957849927,17701.693940059744,4,3
2019-10-07,2019-10-14,0.0,0.0,191821.87957849927,17701.693940059744,0,0
2019-10-14,2019-10-21,0.13532485650536655,0.0,217780.1479070494,17701.693940059744,5,0
2019-10-21,2019-10-28,0.15599779505262665,0.058295964125560484,251753.37078678398,18733.631254951117,5,1
2019-10-28,2019-11-05,0.06725228557544458,0.18374558303886923,268684.36037351756,22175.85325232729,5,1
2019-11-04,2019-11-11,0.07764914934107744,0.04004689405914023,289547.47239777265,23063.927298194285,5,3
2019-11-11,2019-11-18,0.08719791538701109,0.07343570169416073,314795.40839643654,24757.64298316029,5,5
2019-11-18,2019-11-25,0.05327990889154446,0.04598002836585746,331567.67907527526,25896.00010979777,5,5
2019-11-25,2019-12-02,0.08841142921303753,0.05026161017817556,360882.0514631701,27197.574772490418,5,5
2019-12-02,2019-12-09,0.14041676499355651,0.11410995707253466,411555.94167386665,30301.088862256347,5,5
2019-12-09,2019-12-16,0.0424814556747898,0.0801673150563184,429039.4371677814,32730.245799626355,5,5
2019-12-16,2019-12-23,0.05619289249968458,0.08587873670633273,453148.4041386757,35541.07796098602,5,4
2019-12-23,2019-12-30,0.04334986811113586,-0.00929507641497651,472792.32769285905,35210.72092546801,5,3
2019-12-30,2020-01-07,0.14298505190831787,0.01724137931034475,540394.5632098769,35817.8023207347,5,1
2020-01-06,2020-01-13,1.4768566717124931,0.0,1338479.8792435422,35817.8023207347,5,0
2020-01-13,2020-01-20,0.08917358766294008,0.16211438767312747,1457836.9320903476,41624.38341175773,5,4
2020-01-20,2020-01-27,0.1147639403508538,0.11995999930817929,1625144.042806036,46617.644417035575,5,5
2020-01-27,2020-02-03,0.04009775176693529,0.03261837698358818,1690308.665219986,48138.2363167173,5,5
2020-02-03,2020-02-10,-0.0090659178374634,0.11167280183966806,1674984.4657411494,53513.96804182518,5,3
2020-02-10,2020-02-17,0.2719908521214716,0.3073126528601341,2130564.9178683124,69959.4875258309,5,2
2020-02-17,2020-02-24,0.09599189337450986,0.17469879518072284,2335081.8782917988,82181.32570805437,2,1
2020-02-24,2020-03-02,0.032258064516129004,0.0,2410407.1001721793,82181.32570805437,1,0
2020-03-02,2020-03-09,0.0,0.0,2410407.1001721793,82181.32570805437,0,0
2020-03-09,2020-03-16,0.0,0.0,2410407.1001721793,82181.32570805437,0,0
2020-03-16,2020-03-23,0.08960998976445671,0.0,2626403.6557467817,82181.32570805437,5,0
2020-03-23,2020-03-30,0.2551532123379096,0.0,3296538.9854066027,82181.32570805437,5,0
2020-03-30,2020-04-06,0.7521310432175317,0.0,5775968.291507734,82181.32570805437,5,0
2020-04-06,2020-04-13,-0.07311933378255617,-0.12358913436499648,5353633.33808352,72024.6068028281,5,3
2020-04-13,2020-04-20,0.05612359091259052,0.07847349546074582,5654098.465446126,77676.62945783183,5,5
2020-04-20,2020-04-28,0.10570622288775548,0.12133891213389125,6251771.85806389,87101.82717447252,5,1
2020-04-27,2020-05-05,0.08567892922959612,0.01132720299929954,6787416.976650526,88088.44725248766,5,4
2020-05-04,2020-05-11,0.10513074761332664,0.00952380952380949,7500983.197769182,88927.38484536849,5,1
2020-05-11,2020-05-18,0.1208488989367468,0.04240506329113902,8407468.758162627,92698.35622805182,5,1
2020-05-18,2020-05-28,0.08687482103465524,0.028935654089500253,9137866.101882461,95380.64379853201,5,5
2020-05-27,2020-06-12,0.166543737255518,0.3799624709721266,10659720.47303048,131621.70889913448,5,5
2020-06-10,2020-06-17,0.05409988103269381,0.0287368107059488,11236410.0824632,135404.09703256242,5,5
2020-06-17,2020-06-24,0.06161776602476301,0.058791976628837436,11928772.569882704,143364.77154074967,5,5
2020-06-24,2020-07-01,0.13180919743532035,0.07752479079529309,13501094.508707408,154479.0954618613,5,5
2020-07-01,2020-07-08,0.17634812741570038,0.12547024053795258,15881987.243380355,173861.62472754638,5,5
2020-07-08,2020-07-16,0.05055192855251256,0.07165241904997466,16684852.327779636,186319.23071923395,4,2
2020-07-16,2020-07-23,0.049989445806763524,0.07333333333333325,17518918.84901303,199982.64097197776,5,1
2020-07-23,2020-07-30,0.11026615969581743,0.0,19450662.752516367,199982.64097197776,1,0
2020-07-30,2020-08-10,0.0,0.0,19450662.752516367,199982.64097197776,0,0
2020-08-06,2020-08-13,0.27126499474034793,0.0,24726946.681773998,199982.64097197776,5,0
2020-08-13,2020-08-20,0.07452585088501662,0.2186046511627906,26569743.423021644,243699.77644027057,5,1
2020-08-20,2020-08-27,0.11803456581789407,0.11271044977632398,29705891.55185085,271167.28785324306,5,3
2020-08-27,2020-09-03,0.09390895330889149,0.16397721408439525,32495540.73459261,315632.5442662391,5,3
2020-09-03,2020-09-09,0.08443026342963655,0.3095890410958906,35239147.799102746,413348.9209842803,5,1
2020-09-10,2020-09-17,0.05071530946529097,0.05660654465060362,37026312.08502737,436747.1751362558,5,5
2020-09-17,2020-09-24,0.12111305213176907,0.011000015315575795,41510681.75082844,441551.4007517891,5,5
2020-09-24,2020-10-01,0.065529498596853,0.17874415450751582,44230855.91237377,520476.132550777,5,5
2020-10-01,2020-10-08,0.13719020656003605,0.04749625633573629,50298896.171319515,545196.8003590414,5,2
2020-10-08,2020-10-15,0.1667826003322897,0.12427267023465585,58687876.86861603,612949.8625430501,5,5
2020-10-15,2020-10-22,0.12218279209627729,0.12783055366877516,65858525.52662606,691303.5828431278,5,3
2020-10-22,2020-10-30,0.3339209336011697,0.47398843930635826,87850065.8560735,1018973.4891618356,2,1
2020-10-30,2020-11-06,0.09368387002136695,0.0,96080200.00710241,1018973.4891618356,5,0
2020-11-06,2020-11-13,0.08714380464517837,0.038173715470590286,104452994.18679102,1057871.4932091741,5,4
2020-11-13,2020-11-20,0.054038193390877384,0.05512705427563983,110097445.28691302,1116188.8324319685,5,3
2020-11-20,2020-11-27,0.09275940523071062,0.0,120310018.82914777,1116188.8324319685,5,0
2020-11-27,2020-12-04,0.09603780468047671,0.005076142131979822,131864328.91856593,1121854.7655915217,5,1
2020-12-04,2020-12-11,0.01315778425832228,0.03382048939954807,133599371.30984488,1159796.4427990422,5,2
2020-12-11,2020-12-18,0.08605481366342516,0.05553764884949419,145096240.31346434,1224208.810376108,5,2
2020-12-18,2020-12-25,0.05876107925215481,0.06489318016699486,153622251.98971355,1303651.613269867,5,2
2020-12-25,2021-01-04,0.13015144582471744,0.05698569919222059,173616410.19702384,1377941.1119551167,5,5
2021-01-04,2021-01-11,0.14769688151490273,0.13977012872423425,199259012.5629364,1570536.118547498,5,5
2021-01-11,2021-01-18,0.05631216394028926,0.022486651498174814,210479718.74496064,1605852.2169105716,5,5
2021-01-18,2021-01-25,0.11806596463833223,0.06628000152630975,235330209.77538925,1712288.104298432,5,2
2021-01-25,2021-02-01,0.0594382247546128,0.0,249317819.67556903,1712288.104298432,2,0
2021-02-01,2021-02-08,0.0963518562389721,0.12057054648971577,273340054.3947634,1918739.6167815332,5,2
2021-02-08,2021-02-15,0.12594266214904143,0.11315700852320282,307765228.5172037,2135858.451951488,5,4
2021-02-15,2021-02-22,0.1502135523881046,0.081920442453143,353995736.7943096,2310828.921352639,5,3
2021-02-22,2021-03-01,0.10086756916128731,0.10441579100322729,389702426.2582105,2552115.951048809,4,2
2021-03-01,2021-03-08,0.062168275581206564,0.05991735537190079,413929554.08849573,2705031.989438097,5,1
2021-03-08,2021-03-15,0.11626880271086684,0.0,462056647.7490082,2705031.989438097,5,0
2021-03-15,2021-03-22,0.07928231577851086,0.17460317460317465,498689568.8034053,3177339.16219713,3,1
2021-03-22,2021-03-29,0.06584022992313168,0.0,531523404.67368895,3177339.16219713,5,0
2021-03-29,2021-04-05,0.09426443859318626,0.13424657534246576,581627160.0143932,3603886.063423594,5,1
2021-04-05,2021-04-12,0.19229177487573212,0.28094627468530176,693469278.9294922,4616384.42733273,4,2
2021-04-12,2021-04-19,0.0635271225292294,0.0,737523386.7823024,4616384.42733273,5,0
2021-04-19,2021-04-27,0.057695010785384776,0.0,780074806.5371809,4616384.42733273,4,0
2021-04-26,2021-05-03,0.048984730730781224,0.07291525205669402,818286560.885271,4952989.261442293,5,2
